id_page;source;followers;date;interactions;posttype;link;v7;id_article
pg_139;Amici di Paolo Barnard;5185;Sun Oct 18 2020 00:10:49 GMT+0000;5;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3407687352624628;17;CT_17
pg_139;Amici di Paolo Barnard;5176;Fri Oct 16 2020 21:13:48 GMT+0000;0;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3404701849589845;17;CT_17
pg_139;Amici di Paolo Barnard;5196;Thu Oct 29 2020 19:39:33 GMT+0000;7;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3440709059322457;32;CT_32
pg_139;Amici di Paolo Barnard;5188;Mon Oct 19 2020 05:21:00 GMT+0000;4;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3410954675631229;35;CT_35
pg_139;Amici di Paolo Barnard;5196;Thu Oct 29 2020 10:47:36 GMT+0000;2;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3439571106102919;36;CT_36
pg_139;Amici di Paolo Barnard;5191;Sun Oct 25 2020 20:26:18 GMT+0000;11;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3429595983767098;51;CT_51
pg_139;Amici di Paolo Barnard;5229;Wed Nov 04 2020 22:12:35 GMT+0000;2;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3457548540971842;54;CT_54
pg_139;Amici di Paolo Barnard;5228;Fri Nov 06 2020 04:01:32 GMT+0000;4;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3461000040626692;61;CT_61
pg_139;Amici di Paolo Barnard;5228;Fri Nov 06 2020 01:16:06 GMT+0000;0;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3460689337324429;61;CT_61
pg_139;Amici di Paolo Barnard;5228;Fri Nov 06 2020 23:10:06 GMT+0000;0;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3463327117060651;61;CT_61
pg_139;Amici di Paolo Barnard;5230;Thu Nov 05 2020 17:06:13 GMT+0000;16;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3459741847419178;69;CT_69
pg_139;Amici di Paolo Barnard;5250;Sun Nov 08 2020 16:25:04 GMT+0000;49;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3468358006557562;72;CT_72
pg_139;Amici di Paolo Barnard;4904;Sun Sep 20 2020 18:25:32 GMT+0000;83;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3322260421167322;73;CT_73
pg_139;Amici di Paolo Barnard;5227;Tue Nov 03 2020 00:15:33 GMT+0000;2;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3452335824826447;78;CT_78
pg_139;Amici di Paolo Barnard;5261;Tue Nov 10 2020 14:33:55 GMT+0000;14;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3473690316024331;82;CT_82
pg_139;Amici di Paolo Barnard;5261;Tue Nov 10 2020 15:56:03 GMT+0000;7;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3473873519339344;84;CT_84
pg_139;Amici di Paolo Barnard;5270;Sat Nov 14 2020 19:15:21 GMT+0000;0;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3485611454832217;101;CT_101
pg_139;Amici di Paolo Barnard;5270;Sat Nov 14 2020 14:24:34 GMT+0000;9;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3484964174896945;103;CT_103
pg_139;Amici di Paolo Barnard;5143;Mon Oct 12 2020 22:56:16 GMT+0000;1;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3393629940697036;105;CT_105
pg_139;Amici di Paolo Barnard;5263;Thu Nov 12 2020 17:24:48 GMT+0000;6;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3479653055428057;119;CT_119
pg_139;Amici di Paolo Barnard;4889;Sat Sep 05 2020 06:26:16 GMT+0000;10;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3272708086122556;123;CT_123
pg_139;Amici di Paolo Barnard;4884;Fri Sep 04 2020 10:02:44 GMT+0000;4;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3270035533056478;123;CT_123
pg_139;Amici di Paolo Barnard;4889;Sat Sep 05 2020 22:28:05 GMT+0000;0;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3274828255910539;123;CT_123
pg_139;Amici di Paolo Barnard;5267;Mon Nov 16 2020 11:09:04 GMT+0000;3;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3490248577701838;124;CT_124
pg_139;Amici di Paolo Barnard;5210;Fri Oct 30 2020 13:25:19 GMT+0000;6;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3442690572457639;128;CT_128
pg_139;Amici di Paolo Barnard;5264;Fri Nov 13 2020 15:17:30 GMT+0000;26;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3482266541833375;133;CT_133
pg_139;Amici di Paolo Barnard;4861;Fri Aug 28 2020 14:06:10 GMT+0000;59;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3248226318570733;136;CT_136
pg_139;Amici di Paolo Barnard;5267;Mon Nov 16 2020 12:42:04 GMT+0000;7;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3490445341015495;141;CT_141
pg_139;Amici di Paolo Barnard;5276;Tue Nov 17 2020 15:35:25 GMT+0000;3;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3493645217362174;145;CT_145
pg_139;Amici di Paolo Barnard;5276;Tue Nov 17 2020 19:51:25 GMT+0000;24;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3493088934084469;153;CT_153
pg_139;Amici di Paolo Barnard;4895;Sun Sep 06 2020 14:07:37 GMT+0000;43;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3276765895716775;160;CT_160
pg_139;Amici di Paolo Barnard;4738;Thu May 07 2020 21:09:41 GMT+0000;16;Facebook;https://www.facebook.com/groups/163011533758909/permalink/2932545690138799;160;CT_160
pg_139;Amici di Paolo Barnard;4895;Sun Sep 06 2020 16:45:02 GMT+0000;2;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3277190479007650;160;CT_160
pg_139;Amici di Paolo Barnard;4964;Tue Sep 29 2020 13:51:54 GMT+0000;8;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3350424721684225;166;CT_166
pg_139;Amici di Paolo Barnard;5276;Tue Nov 17 2020 19:51:25 GMT+0000;24;Facebook;https://www.facebook.com/groups/163011533758909/permalink/3493088934084469;172;CT_172
pg_139;Amici di Paolo Barnard;4694;Sat Apr 25 2020 12:19:04 GMT+0000;7;Facebook;https://www.facebook.com/groups/163011533758909/permalink/2903379739722061;195;CT_195
pg_1390;Medic Bunker La Verit«ˇ;6884;Wed Oct 21 2020 15:41:32 GMT+0000;27;Facebook;https://www.facebook.com/MedicBunkerLaVerita/posts/2802339630024223;7;CT_7
pg_1390;Medic Bunker La Verit«ˇ;5377;Thu Mar 19 2020 14:58:56 GMT+0000;318;Facebook;https://www.facebook.com/MedicBunkerLaVerita/posts/2596285187296336;8;CT_8
pg_1390;Medic Bunker La Verit«ˇ;6884;Wed Oct 21 2020 13:31:24 GMT+0000;17;Facebook;https://www.facebook.com/MedicBunkerLaVerita/posts/2802232343368285;8;CT_8
pg_1391;Medici di se stessi secondo la Natura;3659;Thu Oct 15 2020 06:17:40 GMT+0000;0;Facebook;https://www.facebook.com/groups/916565991789453/permalink/3267091086736920;4;CT_4
pg_1391;Medici di se stessi secondo la Natura;3655;Tue Nov 17 2020 17:05:03 GMT+0000;4;Facebook;https://www.facebook.com/groups/916565991789453/permalink/3358826277563400;195;CT_195
pg_1392;MEDICI LIBERI;1165;Sun Oct 18 2020 13:45:28 GMT+0000;5;Facebook;https://www.facebook.com/groups/302803740158959/permalink/1060640524375273;4;CT_4
pg_1392;MEDICI LIBERI;1045;Fri Jun 12 2020 18:14:52 GMT+0000;30;Facebook;https://www.facebook.com/groups/302803740158959/permalink/964264740679519;155;CT_155
pg_1393;Medicina a piccole dosi;27855;Thu Nov 05 2020 11:44:26 GMT+0000;551;Facebook;https://www.facebook.com/medicinapiccoledosi/posts/3643134975738738;56;CT_56
pg_1393;Medicina a piccole dosi;27982;Wed Nov 04 2020 08:32:43 GMT+0000;1162;Facebook;https://www.facebook.com/medicinapiccoledosi/posts/3640075019378067;65;CT_65
pg_1393;Medicina a piccole dosi;27953;Wed Oct 28 2020 14:28:09 GMT+0000;1278;Facebook;https://www.facebook.com/medicinapiccoledosi/posts/3621156834603219;128;CT_128
pg_1394;Medicina Democratica  Napoli;1373;Wed Nov 11 2020 14:26:43 GMT+0000;0;Facebook;https://www.facebook.com/groups/1811139522456764/permalink/2797580967145943;117;CT_117
pg_1395;MEDICINA NATURALE;6105;Sun Oct 18 2020 22:25:51 GMT+0000;1;Facebook;https://www.facebook.com/naturopatiarosannabeneduce/posts/4803062279734403;4;CT_4
pg_1395;MEDICINA NATURALE;6042;Sun May 24 2020 14:02:04 GMT+0000;189;Facebook;https://www.facebook.com/naturopatiarosannabeneduce/posts/4102973843076587;66;CT_66
pg_1395;MEDICINA NATURALE;6114;Wed Nov 11 2020 23:09:17 GMT+0000;1;Facebook;https://www.facebook.com/naturopatiarosannabeneduce/posts/4909242932449670;178;CT_178
pg_1396;Medicina Naturale  o Naturopatia; di Lezaeta e Costacurta;32354;Thu Oct 15 2020 06:21:18 GMT+0000;1;Facebook;4;CT_4
pg_1397;Medicina Naturale  o Naturopatia  di Lezaeta e Costacurta;32405;Wed Oct 28 2020 14:10:49 GMT+0000;213;Facebook;https://www.facebook.com/groups/121257034558044/permalink/4079582105392164;19;CT_19
pg_1397;Medicina Naturale  o Naturopatia  di Lezaeta e Costacurta;32324;Tue Oct 13 2020 08:57:35 GMT+0000;69;Facebook;https://www.facebook.com/groups/121257034558044/permalink/4035639296453112;24;CT_24
pg_1398;Medicina Online - Informazione e Discussione;1473;Wed Oct 14 2020 12:52:35 GMT+0000;0;Facebook;https://www.facebook.com/groups/1586275044934805/permalink/2855241994704764;39;CT_39
pg_1399;Medicine Naturali per il ripristino dell'energia vitale;1666;Thu Nov 12 2020 18:49:00 GMT+0000;4;Facebook;https://www.facebook.com/groups/384025348843191/permalink/773390216573367;94;CT_94
pg_1399;Medicine Naturali per il ripristino dell'energia vitale;1665;Tue Nov 10 2020 20:36:57 GMT+0000;4;Facebook;https://www.facebook.com/groups/384025348843191/permalink/771930053386050;191;CT_191
pg_14;#IOSTOCONSALVINI;636;Fri Jun 12 2020 07:51:26 GMT+0000;0;Facebook;https://www.facebook.com/groups/2271496186312858/permalink/2866305566831914;8;CT_8
pg_14;#IOSTOCONSALVINI;0;Mon Apr 20 2020 12:41:01 GMT+0000;4;Facebook;https://www.facebook.com/groups/386369992277977/permalink/558580688390239;24;CT_24
pg_14;#IOSTOCONSALVINI;1383;Fri Oct 30 2020 08:17:12 GMT+0000;1;Facebook;https://www.facebook.com/groups/386369992277977/permalink/701165357465104;49;CT_49
pg_14;#IOSTOCONSALVINI;1386;Mon Nov 09 2020 10:31:03 GMT+0000;1;Facebook;https://www.facebook.com/groups/386369992277977/permalink/709505269964446;75;CT_75
pg_14;#IOSTOCONSALVINI;635;Sat Jun 13 2020 09:00:55 GMT+0000;7;Facebook;https://www.facebook.com/groups/2271496186312858/permalink/2868971553231982;155;CT_155
pg_140;Amici di Putin e non solo !!!;12197;Sat Aug 22 2020 10:53:29 GMT+0000;14;Facebook;https://www.facebook.com/groups/381446325344985/permalink/1793286690827601;2;CT_2
pg_140;Amici di Putin e non solo !!!;12084;Mon Oct 26 2020 09:40:43 GMT+0000;2;Facebook;https://www.facebook.com/groups/381446325344985/permalink/1853912151431721;2;CT_2
pg_140;Amici di Putin e non solo !!!;12086;Sat Oct 24 2020 21:44:13 GMT+0000;9;Facebook;https://www.facebook.com/groups/381446325344985/permalink/1853043288185274;3;CT_3
pg_140;Amici di Putin e non solo !!!;11740;Sat May 16 2020 09:22:21 GMT+0000;50;Facebook;https://www.facebook.com/groups/381446325344985/permalink/1703339033155701;8;CT_8
pg_140;Amici di Putin e non solo !!!;12086;Sat Oct 24 2020 21:44:13 GMT+0000;9;Facebook;https://www.facebook.com/groups/381446325344985/permalink/1853043288185274;11;CT_11
pg_140;Amici di Putin e non solo !!!;12236;Fri Jul 17 2020 15:56:45 GMT+0000;19;Facebook;https://www.facebook.com/groups/381446325344985/permalink/1760607450762192;24;CT_24
pg_140;Amici di Putin e non solo !!!;12084;Mon Oct 26 2020 21:01:17 GMT+0000;12;Facebook;https://www.facebook.com/groups/381446325344985/permalink/1854822964673973;38;CT_38
pg_140;Amici di Putin e non solo !!!;12084;Mon Oct 26 2020 09:33:31 GMT+0000;2;Facebook;https://www.facebook.com/groups/381446325344985/permalink/1853694488120154;47;CT_47
pg_140;Amici di Putin e non solo !!!;12087;Wed Nov 04 2020 10:12:22 GMT+0000;11;Facebook;https://www.facebook.com/groups/381446325344985/permalink/1863378233818446;65;CT_65
pg_140;Amici di Putin e non solo !!!;12084;Sun Nov 08 2020 16:58:59 GMT+0000;25;Facebook;https://www.facebook.com/groups/381446325344985/permalink/1867825846707018;72;CT_72
pg_140;Amici di Putin e non solo !!!;12195;Tue Aug 18 2020 06:04:50 GMT+0000;34;Facebook;https://www.facebook.com/groups/381446325344985/permalink/1789270524562551;107;CT_107
pg_140;Amici di Putin e non solo !!!;12209;Sun Jun 14 2020 20:09:26 GMT+0000;0;Facebook;https://www.facebook.com/groups/381446325344985/permalink/1729815923841345;108;CT_108
pg_140;Amici di Putin e non solo !!!;12187;Mon Aug 24 2020 19:23:20 GMT+0000;25;Facebook;https://www.facebook.com/groups/381446325344985/permalink/1795555253934078;109;CT_109
pg_140;Amici di Putin e non solo !!!;12090;Thu Nov 12 2020 18:19:15 GMT+0000;7;Facebook;https://www.facebook.com/groups/381446325344985/permalink/1871850646304538;118;CT_118
pg_140;Amici di Putin e non solo !!!;12090;Fri Nov 13 2020 21:08:45 GMT+0000;2;Facebook;https://www.facebook.com/groups/381446325344985/permalink/1872912419531694;118;CT_118
pg_140;Amici di Putin e non solo !!!;12090;Thu Nov 12 2020 10:47:30 GMT+0000;1;Facebook;https://www.facebook.com/groups/381446325344985/permalink/1871507169672219;118;CT_118
pg_140;Amici di Putin e non solo !!!;12090;Fri Nov 13 2020 21:09:32 GMT+0000;1;Facebook;https://www.facebook.com/groups/381446325344985/permalink/1872899256199677;118;CT_118
pg_140;Amici di Putin e non solo !!!;12090;Fri Nov 13 2020 21:08:27 GMT+0000;0;Facebook;https://www.facebook.com/groups/381446325344985/permalink/1872912219531714;118;CT_118
pg_140;Amici di Putin e non solo !!!;12101;Thu Oct 22 2020 21:53:09 GMT+0000;20;Facebook;https://www.facebook.com/groups/381446325344985/permalink/1850871101735826;120;CT_120
pg_140;Amici di Putin e non solo !!!;12092;Sat Nov 14 2020 15:01:39 GMT+0000;1;Facebook;https://www.facebook.com/groups/381446325344985/permalink/1873541889468747;127;CT_127
pg_140;Amici di Putin e non solo !!!;12096;Sun Nov 15 2020 16:10:52 GMT+0000;24;Facebook;https://www.facebook.com/groups/381446325344985/permalink/1874532329369703;159;CT_159
pg_140;Amici di Putin e non solo !!!;12061;Sat Sep 19 2020 06:27:18 GMT+0000;99;Facebook;https://www.facebook.com/groups/381446325344985/permalink/1819844898171780;174;CT_174
pg_140;Amici di Putin e non solo !!!;12096;Sun Nov 15 2020 21:23:40 GMT+0000;0;Facebook;https://www.facebook.com/groups/381446325344985/permalink/1874844932671776;177;CT_177
pg_140;Amici di Putin e non solo !!!;12093;Tue Nov 17 2020 21:49:02 GMT+0000;12;Facebook;https://www.facebook.com/groups/381446325344985/permalink/1876761642480105;188;CT_188
pg_1400;Mega Dimension Zero;1257;Wed Oct 21 2020 10:22:46 GMT+0000;3;Facebook;https://www.facebook.com/MegaDimensionZero/posts/2735715750019768;9;CT_9
pg_1400;Mega Dimension Zero;1265;Sun Jun 21 2020 15:20:42 GMT+0000;0;Facebook;https://www.facebook.com/MegaDimensionZero/posts/2629687793955898;24;CT_24
pg_1401;MERAVIGLIOSO PIANETA TERRA;3381;Mon Nov 09 2020 20:48:17 GMT+0000;0;Facebook;https://www.facebook.com/groups/339639929535892/permalink/1785395101627027;117;CT_117
pg_1402;Mercatino dell'usato di Manfredonia.;3484;Sat Oct 17 2020 21:33:56 GMT+0000;0;Facebook;https://www.facebook.com/groups/355695094539772/permalink/3248403201935599;4;CT_4
pg_1403;Messina «˘.......CATENO DE LUCA;5401;Sat Jun 20 2020 09:39:18 GMT+0000;49;Facebook;https://www.facebook.com/groups/208519186549744/permalink/736562823745375;28;CT_28
pg_1404;MESSINA BENE COMUNE;1319;Mon Oct 05 2020 17:21:40 GMT+0000;1;Facebook;https://www.facebook.com/groups/361852267518181/permalink/1201033946933338;117;CT_117
pg_1404;MESSINA BENE COMUNE;1326;Sat Nov 14 2020 19:18:13 GMT+0000;0;Facebook;https://www.facebook.com/groups/361852267518181/permalink/1236798283356904;117;CT_117
pg_1405;Messina senza Elettrosmog - Stop 5G;639;Thu Jul 23 2020 18:39:09 GMT+0000;5;Facebook;https://www.facebook.com/102566734470976/posts/331870174873963;117;CT_117
pg_1406;Metodo Di Bella e SM;2739;Sat Nov 07 2020 10:35:05 GMT+0000;34;Facebook;https://www.facebook.com/386723144732826/posts/4805207779550985;75;CT_75
pg_1407;Mi manchi in tutti i sensi.;564515;Sat Oct 24 2020 17:27:55 GMT+0000;37;Facebook;https://www.facebook.com/Mimanchiintuttiisensi/posts/2662621104052461;9;CT_9
pg_1408;Mi Piace e Condivido;0;Wed Aug 26 2020 12:39:10 GMT+0000;27;Facebook;https://www.facebook.com/1322277834465060/posts/4919805794712228;136;CT_136
pg_1408;Mi Piace e Condivido;19815;Sun Oct 11 2020 16:44:09 GMT+0000;15;Facebook;https://www.facebook.com/1322277834465060/posts/5161038760588929;136;CT_136
pg_1408;Mi Piace e Condivido;19808;Fri Nov 13 2020 18:25:38 GMT+0000;6;Facebook;https://www.facebook.com/1322277834465060/posts/5309013369124800;136;CT_136
pg_1409;Mi sento Pisano perch«∏... ∂©;2994;Sat Nov 07 2020 22:28:20 GMT+0000;14;Facebook;https://www.facebook.com/groups/283222482202185/permalink/949780412213052;94;CT_94
pg_141;Amici di Salvini;10875;Sun Aug 30 2020 10:05:47 GMT+0000;0;Facebook;https://www.facebook.com/groups/251884602270598/permalink/744450989680621;14;CT_14
pg_141;Amici di Salvini;10701;Thu Oct 29 2020 11:08:25 GMT+0000;0;Facebook;https://www.facebook.com/groups/251884602270598/permalink/790757535049966;21;CT_21
pg_1410;MIGLIERINA IN THE WORLD;2723;Tue Nov 10 2020 11:21:05 GMT+0000;0;Facebook;https://www.facebook.com/groups/126067955500/permalink/10164240547820501;178;CT_178
pg_1411;Migliora Palestrina migliora la tua vita;1115;Tue Nov 03 2020 17:11:01 GMT+0000;1;Facebook;https://www.facebook.com/groups/1705869949639602/permalink/3154969264729656;117;CT_117
pg_1411;Migliora Palestrina migliora la tua vita;1120;Mon Nov 16 2020 09:53:15 GMT+0000;2;Facebook;https://www.facebook.com/groups/1705869949639602/permalink/3167614870131762;124;CT_124
pg_1412;Milano 5 Stelle Municipio 2;3211;Mon Sep 14 2020 15:17:14 GMT+0000;5;Facebook;https://www.facebook.com/groups/1542615369298493/permalink/3080333602193321;24;CT_24
pg_1412;Milano 5 Stelle Municipio 2;3223;Sat Jul 25 2020 19:37:10 GMT+0000;3;Facebook;https://www.facebook.com/groups/1542615369298493/permalink/3026569047569777;24;CT_24
pg_1412;Milano 5 Stelle Municipio 2;3189;Thu Oct 29 2020 12:03:55 GMT+0000;0;Facebook;https://www.facebook.com/groups/1542615369298493/permalink/3130203903872957;24;CT_24
pg_1413;Milano Citt«ˇ Stato;83564;Thu Oct 08 2020 12:06:41 GMT+0000;131;Facebook;https://www.facebook.com/milanocittastato/posts/2535171946705247;39;CT_39
pg_1414;Milazzo;4550;Mon Oct 26 2020 12:52:24 GMT+0000;4;Facebook;https://www.facebook.com/groups/49041032314/permalink/10157105717227315;74;CT_74
pg_1414;Milazzo;4389;Thu Aug 27 2020 10:48:21 GMT+0000;4;Facebook;https://www.facebook.com/groups/49041032314/permalink/10156990912042315;136;CT_136
pg_1415;MILITANZA LEGHISTA;4314;Wed Oct 28 2020 10:03:47 GMT+0000;11;Facebook;https://www.facebook.com/groups/163199637525985/permalink/971550426690898;19;CT_19
pg_1415;MILITANZA LEGHISTA;4313;Thu Oct 29 2020 05:22:14 GMT+0000;0;Facebook;https://www.facebook.com/groups/163199637525985/permalink/972047539974520;21;CT_21
pg_1415;MILITANZA LEGHISTA;4315;Tue Oct 27 2020 11:01:59 GMT+0000;3;Facebook;https://www.facebook.com/groups/163199637525985/permalink/970827066763234;38;CT_38
pg_1415;MILITANZA LEGHISTA;4309;Tue Nov 03 2020 06:28:04 GMT+0000;37;Facebook;https://www.facebook.com/groups/163199637525985/permalink/976450076200933;78;CT_78
pg_1415;MILITANZA LEGHISTA;4309;Tue Nov 03 2020 06:27:58 GMT+0000;5;Facebook;https://www.facebook.com/groups/163199637525985/permalink/976450852867522;78;CT_78
pg_1415;MILITANZA LEGHISTA;4314;Wed Oct 28 2020 17:15:30 GMT+0000;7;Facebook;https://www.facebook.com/groups/163199637525985/permalink/971863859992888;128;CT_128
pg_1415;MILITANZA LEGHISTA;4312;Fri Oct 30 2020 15:40:37 GMT+0000;11;Facebook;https://www.facebook.com/groups/163199637525985/permalink/973636973148910;135;CT_135
pg_1415;MILITANZA LEGHISTA;4298;Wed Nov 18 2020 07:25:10 GMT+0000;15;Facebook;https://www.facebook.com/groups/163199637525985/permalink/988923104953630;148;CT_148
pg_1415;MILITANZA LEGHISTA;4298;Wed Nov 18 2020 19:26:34 GMT+0000;7;Facebook;https://www.facebook.com/groups/163199637525985/permalink/989321401580467;181;CT_181
pg_1416;MindFucking;1274;Wed Sep 02 2020 18:17:55 GMT+0000;1;Facebook;https://www.facebook.com/groups/39034261207/permalink/10158159286321208;14;CT_14
pg_1416;MindFucking;1108;Fri Mar 27 2020 08:03:13 GMT+0000;3;Facebook;https://www.facebook.com/groups/39034261207/permalink/10157678013836208;95;CT_95
pg_1417;MIS - Movimento per l'Indipendenza della Sicilia (GRUPPO UFFICIALE);7832;Sun Oct 18 2020 21:16:55 GMT+0000;1;Facebook;https://www.facebook.com/groups/516749071674936/permalink/4197016036981536;24;CT_24
pg_1418;Misteri;44608;Wed Nov 11 2020 17:48:50 GMT+0000;4;Facebook;https://www.facebook.com/808847025842350/posts/3629229093804115;76;CT_76
pg_1419;Misteri Ufo e altre stranezze;3197;Fri Nov 13 2020 17:17:20 GMT+0000;19;Facebook;https://www.facebook.com/1111921215514240/posts/3761524650553870;108;CT_108
pg_142;Amici di Shylock;481;Wed Sep 30 2020 19:11:48 GMT+0000;8;Facebook;https://www.facebook.com/groups/736241526491475/permalink/3321905907925011;24;CT_24
pg_142;Amici di Shylock;483;Fri Jul 17 2020 12:29:23 GMT+0000;8;Facebook;https://www.facebook.com/groups/736241526491475/permalink/3089563077825963;24;CT_24
pg_142;Amici di Shylock;483;Sun Jul 19 2020 11:53:18 GMT+0000;6;Facebook;https://www.facebook.com/groups/736241526491475/permalink/3094849180630686;24;CT_24
pg_142;Amici di Shylock;484;Fri Aug 21 2020 10:43:40 GMT+0000;4;Facebook;https://www.facebook.com/groups/736241526491475/permalink/3188693844579552;24;CT_24
pg_142;Amici di Shylock;481;Mon Sep 14 2020 15:18:17 GMT+0000;3;Facebook;https://www.facebook.com/groups/736241526491475/permalink/3261682377280698;24;CT_24
pg_1420;MITICA CASA NATURA  –??ØIl Gruppo–??Ø  cell.3427545288 tel.03221901908;0;Sun Sep 15 2019 23:49:40 GMT+0000;24;Facebook;https://www.facebook.com/groups/132861977294196/permalink/494321501148240;160;CT_160
pg_1421;Modena Volta Pagina gruppo aperto;588;Mon Nov 16 2020 10:14:03 GMT+0000;11;Facebook;https://www.facebook.com/groups/308031806643838/permalink/799526944160986;177;CT_177
pg_1422;Moldoveni in Bologna;14688;Mon Mar 30 2020 07:45:03 GMT+0000;37;Facebook;https://www.facebook.com/groups/248251665221994/permalink/2926606760719791;8;CT_8
pg_1423;Moldovenii in Milano;4258;Wed May 27 2020 07:26:47 GMT+0000;2;Facebook;https://www.facebook.com/groups/595596493855551/permalink/2994193943995782;8;CT_8
pg_1424;Molesi atei si nasce;614;Mon Oct 26 2020 14:03:08 GMT+0000;2;Facebook;https://www.facebook.com/groups/314853965738300/permalink/779357615954597;50;CT_50
pg_1425;MOLFETTA nostra;1360;Thu Nov 12 2020 09:21:19 GMT+0000;1;Facebook;https://www.facebook.com/groups/407624239299548/permalink/3704964269565512;178;CT_178
pg_1426;Molise vita storie sapori e tradizioni;3702;Tue Nov 10 2020 01:11:40 GMT+0000;3;Facebook;https://www.facebook.com/groups/609747916107504/permalink/1133794227036201;178;CT_178
pg_1427;Molise: terra da amare;4518;Mon Nov 09 2020 18:52:26 GMT+0000;0;Facebook;https://www.facebook.com/groups/943391409014011/permalink/3969802513039537;117;CT_117
pg_1427;Molise: terra da amare;4520;Fri Nov 13 2020 09:12:16 GMT+0000;0;Facebook;https://www.facebook.com/groups/943391409014011/permalink/3980224871997301;117;CT_117
pg_1428;Molisespia;10450;Fri Oct 30 2020 10:12:08 GMT+0000;0;Facebook;https://www.facebook.com/groups/546739728715996/permalink/3525517750838164;117;CT_117
pg_1428;Molisespia;10361;Fri Aug 28 2020 02:22:56 GMT+0000;0;Facebook;https://www.facebook.com/groups/546739728715996/permalink/3330789096977698;136;CT_136
pg_1429;Mondo Disabile;54471;Tue Oct 13 2020 17:35:12 GMT+0000;36;Facebook;https://www.facebook.com/ilnostromondomigliore/posts/3668248803198507;57;CT_57
pg_1429;Mondo Disabile;54471;Tue Oct 13 2020 17:35:12 GMT+0000;36;Facebook;https://www.facebook.com/ilnostromondomigliore/posts/3668248803198507;58;CT_58
pg_143;Amici di TRUMP;3181;Thu Sep 24 2020 10:03:00 GMT+0000;15;Facebook;https://www.facebook.com/groups/124401101523838/permalink/641734999790443;2;CT_2
pg_143;Amici di TRUMP;3798;Tue Oct 20 2020 19:58:13 GMT+0000;7;Facebook;https://www.facebook.com/groups/124401101523838/permalink/661017731195503;4;CT_4
pg_143;Amici di TRUMP;3832;Thu Oct 22 2020 03:39:23 GMT+0000;3;Facebook;https://www.facebook.com/groups/124401101523838/permalink/662043364426273;9;CT_9
pg_143;Amici di TRUMP;3798;Tue Oct 20 2020 22:13:08 GMT+0000;4;Facebook;https://www.facebook.com/groups/124401101523838/permalink/661086507855292;13;CT_13
pg_143;Amici di TRUMP;3798;Tue Oct 20 2020 12:26:02 GMT+0000;3;Facebook;https://www.facebook.com/groups/124401101523838/permalink/660738987890044;13;CT_13
pg_143;Amici di TRUMP;3283;Sun Sep 27 2020 22:28:32 GMT+0000;16;Facebook;https://www.facebook.com/groups/124401101523838/permalink/644260116204598;14;CT_14
pg_143;Amici di TRUMP;3467;Wed Oct 07 2020 21:59:05 GMT+0000;13;Facebook;https://www.facebook.com/groups/124401101523838/permalink/651536628810280;14;CT_14
pg_143;Amici di TRUMP;3743;Sun Oct 18 2020 00:25:30 GMT+0000;37;Facebook;https://www.facebook.com/groups/124401101523838/permalink/658816514748958;17;CT_17
pg_143;Amici di TRUMP;3926;Tue Oct 27 2020 13:05:41 GMT+0000;2;Facebook;https://www.facebook.com/groups/124401101523838/permalink/666279707335972;19;CT_19
pg_143;Amici di TRUMP;3581;Tue Oct 13 2020 19:20:07 GMT+0000;2;Facebook;https://www.facebook.com/groups/124401101523838/permalink/655483051748971;24;CT_24
pg_143;Amici di TRUMP;3926;Tue Oct 27 2020 14:07:33 GMT+0000;57;Facebook;https://www.facebook.com/groups/124401101523838/permalink/666318383998771;28;CT_28
